UserID,WindowID,State,DegreeType,Major,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
1285894,6,4,0,2,4,10,0,0,0
1286526,6,4,0,2,3,5,2,0,0
1286843,6,16,1,4611,3,1,0,0,0
1287824,6,13,3,0,10,21,0,1,50
1287876,6,4,1,4913,5,31,0,1,6
1288091,6,4,0,2,5,10,2,0,0
1289164,6,19,0,0,5,13,2,1,35
1289206,6,0,1,88,5,11,0,1,15
1291830,6,11,3,0,5,11,0,1,60
1292477,6,4,0,2,1,1,2,0,0
1294138,6,10,2,2513,3,7,2,0,0
1294188,6,13,3,58,7,24,1,0,0
1296092,6,18,4,114,2,12,0,0,0
1296919,6,29,3,0,6,8,0,0,0
1300799,6,0,3,225,5,9,2,0,0
1301853,6,17,3,0,5,8,0,0,0
1302013,6,9,0,0,4,13,2,1,10
1306040,6,12,0,2,5,9,2,0,0
1306770,6,22,0,2,4,5,2,0,0
1308763,6,4,0,2124,2,5,2,0,0
1310549,6,1,3,68,8,12,0,0,0
1312279,6,18,3,21,3,9,0,0,0
1312976,6,12,2,71,4,14,0,0,0
1313618,6,28,1,0,4,8,0,0,0
1315654,6,9,2,5297,4,11,0,1,40
1315904,6,4,4,3858,4,10,0,0,0
1316088,6,0,1,294,6,11,0,1,15
1316330,6,4,2,67,5,9,0,1,20
1316741,6,9,3,2192,3,4,2,0,0
1316908,6,14,0,2356,5,9,0,1,3
1316933,6,9,2,0,6,13,0,0,0
1317049,6,13,3,8,3,8,2,1,17
1318012,6,9,4,41676,7,9,0,1,15
1320201,6,17,5,0,3,4,0,0,0
1320450,6,0,5,217,2,3,0,0,0
1320964,6,27,3,0,0,,1,0,0
1321178,6,22,3,0,5,7,2,1,7
1323059,6,17,2,437,3,1,2,0,0
1323065,6,1,2,21,10,15,2,0,0
1323237,6,13,0,2,3,9,0,0,0
1325917,6,41,4,19,4,5,1,0,0
1326018,6,3,4,11,5,5,0,0,0
1328287,6,9,4,44,6,14,0,1,52
1329348,6,7,1,76,6,15,0,0,0
1329578,6,11,2,41705,3,11,0,0,0
1330112,6,34,4,792,5,13,0,1,3
1330363,6,10,2,20730,4,6,2,0,0
1330911,6,2,3,0,2,9,0,0,0
1331276,6,1,2,41711,4,4,2,1,7
1331745,6,7,0,2,3,6,0,0,0
1333146,6,9,3,0,5,16,2,1,225
1333247,6,2,2,63,5,18,2,0,0
1333765,6,4,0,1338,3,4,0,0,0
1335225,6,4,4,199,7,13,0,0,0
1336210,6,17,3,41726,5,5,2,1,5
1336739,6,4,3,0,7,12,0,0,0
1337261,6,4,3,217,5,9,2,1,20
1338708,6,1,0,44,1,16,2,1,6
1339122,6,7,1,0,6,17,0,1,6
1342590,6,1,1,41749,3,3,2,0,0
1342596,6,13,4,41750,4,5,0,0,0
1342799,6,9,3,0,3,5,0,1,2
1343954,6,18,2,41755,7,25,0,1,27
1345728,6,18,1,260,10,6,2,0,0
1346205,6,16,3,0,4,1,0,0,0
1348138,6,4,2,145,5,11,0,0,0
1348516,6,12,3,352,8,12,2,0,0
1348834,6,4,1,247,3,21,2,0,0
1348909,6,4,4,629,5,8,0,1,3
1349652,6,9,3,29,5,7,2,1,6
1353691,6,10,3,0,5,11,0,1,1
1354639,6,8,0,1093,4,19,2,0,0
1355310,6,17,2,41786,4,8,0,0,0
1356068,6,0,0,44,2,2,0,0,0
1358760,6,15,0,1775,5,6,2,1,20
1358896,6,11,4,15011,7,9,0,0,0
1359951,6,17,2,199,10,11,2,1,11
1360328,6,2,1,5666,5,16,0,0,0
1362033,6,4,4,0,4,6,0,1,10
1362984,6,9,3,9388,8,6,0,0,0
1363989,6,1,3,0,4,12,0,0,0
1364074,6,4,3,0,5,17,0,1,10
1364980,6,18,1,0,7,24,0,1,23
1365212,6,9,3,0,9,17,1,0,0
1365723,6,0,2,1098,3,3,2,1,10
1366393,6,0,2,1098,6,17,2,0,0
1366491,6,17,4,0,7,6,0,0,0
1367313,6,4,2,0,4,7,0,1,12
1370438,6,10,6,3525,10,13,2,0,0
1372383,6,15,0,0,5,6,0,0,0
1373480,6,8,3,0,7,7,0,0,0
1375179,6,9,0,2,3,8,2,1,10
1376310,6,4,3,0,5,19,2,0,0
1377021,6,19,0,0,6,7,2,0,0
1377658,6,0,0,2,5,12,0,0,0
1377901,6,9,0,0,6,10,0,0,0
1378820,6,1,2,3466,0,,2,0,0
1378859,6,18,2,1175,6,13,0,1,85
1379668,6,14,3,0,7,29,0,0,0
1379726,6,1,3,59,5,11,0,0,0
1380606,6,4,4,41865,8,16,0,0,0
1382929,6,4,0,19,3,10,2,1,4
1384275,6,1,2,214,6,15,0,0,0
1385012,6,19,2,2002,2,5,0,0,0
1385975,6,22,4,433,4,3,0,0,0
1387676,6,17,3,0,3,4,2,0,0
1392177,6,9,1,392,8,18,0,0,0
1392726,6,22,3,0,6,9,0,0,0
1394469,6,18,1,198,3,3,2,0,0
1394883,6,2,2,0,2,5,0,0,0
1398186,6,4,2,15,0,,2,0,0
1401265,6,4,0,2,4,7,2,0,0
1403722,6,2,1,215,5,20,0,1,100
1404793,6,19,2,41932,10,19,1,0,0
1404854,6,0,3,0,3,7,2,0,0
1405129,6,4,3,0,8,12,0,0,0
1406727,6,0,4,103,6,8,0,0,0
1407013,6,8,3,59,3,6,0,0,0
1407293,6,15,1,41940,8,12,1,0,0
1407742,6,9,0,2,4,9,2,0,0
1409469,6,9,2,71,6,16,2,0,0
1409929,6,12,2,1092,4,3,0,0,0
1410834,6,9,2,59,2,1,2,0,0
1411806,6,22,3,2601,5,10,2,0,0
1416443,6,39,2,37,4,10,0,0,0
1417337,6,0,0,2427,7,32,2,1,10
1417343,6,11,3,19,5,17,0,0,0
1417513,6,19,2,5,6,12,2,0,0
1417665,6,16,3,0,4,15,2,1,14
1419937,6,4,2,5154,8,9,0,0,0
1419990,6,12,3,29839,4,26,2,0,0
1420457,6,4,2,41969,4,9,2,0,0
1420460,6,9,2,63,1,1,2,0,0
1421093,6,18,0,2,6,6,0,0,0
1421393,6,4,5,41974,1,4,0,1,15
1421629,6,0,3,0,3,13,0,0,0
1421637,6,9,3,0,10,14,0,0,0
1422475,6,0,0,1622,3,6,2,1,4
1423211,6,13,3,0,3,8,2,0,0
1424117,6,17,3,21,6,10,0,0,0
1424237,6,4,2,11,4,8,0,0,0
1425949,6,17,0,41995,2,10,2,1,60
1426070,6,17,5,591,2,11,2,0,0
1426651,6,57,0,2,5,6,2,0,0
1429558,6,11,0,0,9,15,0,1,15
1430824,6,13,3,68,4,9,0,1,20
1433031,6,15,2,0,8,18,0,0,0
1433456,6,2,2,11,4,7,0,0,0
1434764,6,2,2,42016,3,9,0,1,40
1436084,6,4,0,2,4,4,2,0,0
1437442,6,10,0,329,4,5,0,0,0
1444722,6,9,2,1266,3,8,0,0,0
1445996,6,0,0,2,5,13,0,0,0
1449338,6,4,5,42053,6,7,2,1,3
1450592,6,9,3,7925,9,13,0,0,0
1450619,6,27,3,4745,4,17,0,1,7
1452099,6,12,2,668,7,18,2,0,0
1452190,6,0,0,2,5,13,0,0,0
1454190,6,0,0,2,8,12,2,0,0
1455372,6,15,2,68,4,14,2,1,30
1456406,6,25,1,42076,2,25,0,1,45
1458814,6,19,1,21,4,10,0,0,0
1461579,6,0,3,275,4,13,2,1,3
1461795,6,0,2,1068,0,,0,1,15
1462207,6,9,2,15,4,17,2,0,0
1462291,6,4,2,8,3,17,0,0,0
1463121,6,17,1,0,4,6,2,0,0
1463776,6,18,1,42104,6,20,2,0,0
1464957,6,2,1,296,5,5,0,0,0
1467557,6,4,1,5,10,32,0,0,0
1467835,6,10,4,0,6,14,0,0,0
1470151,6,18,2,51,1,0,2,1,50
1470613,6,9,3,0,6,14,2,0,0
514,7,16,1,272,4,5,2,0,0
1303,7,22,4,417,4,5,2,0,0
3673,7,17,3,0,4,3,0,0,0
4690,7,4,2,0,5,17,2,0,0
4895,7,19,2,15176,1,0,0,0,0
6032,7,9,3,0,0,,2,0,0
6451,7,16,0,2,5,5,2,0,0
7517,7,17,2,241,4,3,0,0,0
7536,7,1,1,5,7,13,0,0,0
8323,7,0,4,21,5,3,0,0,0
8729,7,10,3,33753,2,3,2,0,0
11375,7,0,0,2,7,11,2,0,0
11745,7,12,3,0,2,7,2,0,0
12843,7,15,0,0,3,2,2,0,0
13380,7,18,2,11,9,16,0,1,7
13478,7,34,1,779,2,3,2,1,5
13503,7,4,1,15,5,6,2,0,0
13528,7,1,3,0,5,7,2,0,0
13681,7,9,0,2,1,0,2,0,0
15581,7,24,2,67,4,5,0,0,0
16388,7,4,0,2,1,0,2,0,0
17152,7,19,2,256,3,6,0,0,0
17155,7,17,3,30724,4,8,2,0,0
18381,7,51,1,0,10,14,0,0,0
21220,7,9,2,8,6,25,0,0,0
21465,7,28,0,2,3,7,2,0,0
22514,7,28,2,77,5,5,0,0,0
22844,7,7,1,20466,2,8,2,0,0
23187,7,46,0,2,5,3,1,0,0
23740,7,4,0,2,3,8,2,0,0
24115,7,9,0,2,4,9,2,0,0
24190,7,11,2,47,3,7,2,0,0
24443,7,20,3,0,3,10,2,0,0
25042,7,17,3,0,3,13,2,0,0
25417,7,0,3,114,2,4,2,0,0
25643,7,31,0,2,6,4,0,0,0
26001,7,2,2,10,3,2,0,0,0
27814,7,19,4,292,3,2,0,0,0
29335,7,9,2,42232,6,25,2,0,0
30075,7,2,0,0,3,4,0,0,0
30107,7,4,2,214,10,6,2,0,0
31421,7,17,2,37,1,0,2,0,0
32478,7,10,4,21,4,5,0,0,0
32690,7,9,0,2,4,7,0,0,0
33373,7,16,2,63,4,5,0,0,0
33424,7,0,4,0,3,5,0,0,0
33615,7,10,1,21,2,1,0,0,0
35042,7,20,1,74,10,4,2,0,0
35191,7,18,2,3350,2,3,0,0,0
35562,7,5,2,37,5,12,2,0,0
35622,7,11,3,0,4,6,2,0,0
36392,7,0,0,2,3,4,0,0,0
37413,7,22,0,2,3,2,2,0,0
37698,7,12,0,2,6,7,2,0,0
37840,7,2,0,7539,0,,2,0,0
38204,7,2,1,11,6,5,0,0,0
42313,7,27,4,2270,5,15,0,0,0
42927,7,12,2,63,3,14,0,0,0
43553,7,0,2,63,6,8,0,0,0
43901,7,5,4,51,3,7,0,0,0
44144,7,13,3,42288,6,10,2,0,0
44882,7,1,0,2,3,7,0,0,0
45732,7,9,1,0,3,6,0,0,0
46918,7,2,1,21,2,11,2,0,0
47223,7,9,3,0,1,30,0,0,0
47262,7,9,2,42309,2,4,2,0,0
47270,7,1,2,11,3,14,0,0,0
47520,7,2,0,2,2,7,0,0,0
47536,7,1,1,11,0,,2,0,0
47811,7,2,1,42312,7,16,0,0,0
48314,7,4,0,4163,6,11,2,1,8
48535,7,17,4,629,9,9,0,0,0
49461,7,0,1,668,4,9,1,0,0
50061,7,0,0,2,3,9,0,0,0
50346,7,12,0,2,5,30,0,0,0
50833,7,7,0,2,3,9,0,0,0
50852,7,0,4,0,1,1,0,0,0
51217,7,22,0,2,1,1,2,0,0
51395,7,0,4,19,5,14,2,0,0
52540,7,18,2,3249,4,11,2,0,0
53596,7,15,3,0,3,6,2,0,0
53859,7,18,3,0,3,3,0,0,0
53976,7,18,2,0,9,8,2,0,0
56059,7,4,0,2,5,3,2,0,0
56088,7,10,2,34377,1,2,2,0,0
57653,7,4,3,9178,6,6,0,1,7
57880,7,10,3,25385,4,10,0,0,0
58551,7,12,1,486,7,12,2,0,0
59613,7,16,0,2,4,10,0,0,0
59816,7,4,3,352,2,12,2,0,0
60096,7,13,0,2,10,10,2,0,0
61506,7,17,0,2,4,13,2,0,0
62388,7,0,1,0,7,37,0,0,0
63673,7,18,1,0,2,4,2,0,0
64984,7,9,3,59,3,5,0,0,0
67560,7,0,3,0,5,9,2,0,0
68842,7,9,2,21,3,6,2,0,0
68900,7,23,1,42392,6,2,2,0,0
69668,7,15,0,0,1,1,2,0,0
71467,7,9,4,10,8,21,2,1,125
71647,7,4,3,0,5,9,2,0,0
71675,7,16,2,63,3,3,0,0,0
71860,7,13,4,0,2,12,0,0,0
72580,7,59,2,42407,4,9,2,0,0
73090,7,5,3,217,6,8,0,1,3
73107,7,18,2,19,1,0,2,0,0
74157,7,4,0,2,2,1,2,1,8
74707,7,22,0,2,4,11,2,0,0
74727,7,19,3,0,0,,0,0,0
75168,7,9,1,42422,10,8,0,0,0
75989,7,16,0,2,5,5,2,0,0
76972,7,0,0,2,3,14,0,0,0
77098,7,8,2,14816,9,4,0,0,0
77120,7,15,3,0,1,1,2,0,0
77254,7,0,0,2,3,7,0,0,0
77616,7,18,3,42432,5,19,0,0,0
78064,7,17,0,2,0,,2,0,0
78467,7,19,0,2,4,3,2,0,0
78925,7,1,3,0,3,2,2,0,0
79236,7,4,3,0,3,1,0,0,0
79623,7,4,3,7117,4,23,0,0,0
80098,7,20,2,16,3,2,2,1,10
80416,7,1,3,0,10,12,0,0,0
80537,7,2,2,68,4,8,0,0,0
82476,7,4,0,9546,5,13,0,1,20
83193,7,35,6,42447,6,11,0,1,5
83498,7,19,0,2,2,2,0,0,0
83626,7,12,0,2,2,5,2,0,0
83749,7,0,0,2,3,7,2,0,0
83993,7,4,1,247,1,14,0,0,0
86639,7,4,3,0,2,14,2,0,0
86936,7,8,2,213,3,9,0,0,0
87035,7,34,3,42465,6,27,0,0,0
87104,7,0,4,42468,1,12,1,0,0
87260,7,9,2,1896,3,11,0,0,0
87958,7,17,2,8416,5,5,2,1,10
88008,7,14,1,21,2,5,2,0,0
88496,7,14,3,0,4,32,0,0,0
88523,7,10,4,2581,4,7,0,0,0
88709,7,39,1,0,2,10,0,0,0
88805,7,0,3,1287,1,0,2,0,0
88830,7,28,3,0,2,18,2,0,0
91118,7,18,3,21,5,11,0,0,0
92101,7,1,1,2371,2,4,0,0,0
92260,7,46,3,453,5,9,2,0,0
92805,7,4,2,671,7,10,0,0,0
92901,7,0,2,21,3,16,1,0,0
93155,7,10,3,0,3,1,0,0,0
97694,7,10,0,2,6,8,2,0,0
97913,7,13,2,132,2,24,2,1,1200
97923,7,4,2,0,3,4,0,0,0
98346,7,16,0,2,2,2,0,0,0
98487,7,9,4,14315,4,6,0,0,0
98631,7,0,0,4467,3,12,2,0,0
100272,7,15,0,2,4,2,0,0,0
100731,7,0,0,133,6,19,2,1,25
100778,7,0,0,2,8,13,2,1,2
101691,7,17,2,42530,4,7,0,1,10
102236,7,0,3,68,4,9,0,0,0
106432,7,18,2,1470,3,21,0,0,0
106497,7,9,0,2,4,4,0,0,0
108279,7,17,0,2,6,18,0,0,0
108326,7,17,0,2,2,4,2,0,0
108626,7,2,3,0,2,4,0,0,0
110053,7,9,0,0,9,28,2,0,0
110747,7,17,3,0,0,,1,0,0
110763,7,0,2,214,6,12,0,0,0
112241,7,4,4,10,10,13,0,0,0
114451,7,16,1,0,7,13,2,0,0
116780,7,1,2,42577,7,16,0,1,20
116954,7,17,1,0,6,10,2,1,100
117124,7,4,2,0,3,7,0,0,0
117370,7,0,2,134,6,16,2,0,0
117671,7,17,2,33,5,9,2,0,0
117874,7,9,4,21,8,20,0,1,12
118805,7,4,2,51,3,23,2,0,0
120619,7,7,3,5757,7,11,0,0,0
122411,7,0,2,1767,6,21,0,0,0
122832,7,17,0,2,3,13,2,0,0
122976,7,10,4,190,3,7,2,0,0
123445,7,17,4,38,6,28,0,0,0
124607,7,10,1,12392,6,14,0,1,31
126322,7,4,4,159,7,6,2,0,0
128542,7,8,2,51,5,17,0,1,30
129217,7,4,3,0,6,9,0,0,0
129484,7,0,2,42620,5,20,2,0,0
130339,7,22,0,2,4,9,0,0,0
131399,7,0,4,173,7,11,0,0,0
131792,7,17,2,191,5,34,2,0,0
132136,7,15,2,114,10,9,0,0,0
132425,7,0,3,0,4,12,0,0,0
132578,7,2,4,42628,4,9,2,0,0
134091,7,16,0,19,10,14,0,0,0
134297,7,4,1,1442,5,11,0,1,15
135475,7,39,4,42645,0,,2,1,4
135575,7,20,3,68,6,24,0,0,0
137347,7,24,3,0,9,16,0,1,15
137524,7,20,1,33,5,11,2,0,0
140036,7,17,0,2,4,11,0,1,25
140079,7,14,2,21,7,15,2,0,0
140526,7,17,3,11,4,6,0,0,0
142489,7,12,3,0,5,9,0,0,0
143885,7,16,1,17316,8,8,0,0,0
143929,7,12,2,0,7,10,0,0,0
144092,7,13,3,0,4,5,0,1,3
146424,7,17,3,13674,6,9,0,0,0
148178,7,4,3,0,7,16,2,0,0
148387,7,8,2,1098,5,16,0,0,0
148537,7,17,2,0,6,20,2,1,2
149710,7,18,3,1975,6,13,0,0,0
151225,7,14,3,42702,2,8,2,0,0
151802,7,13,3,0,4,6,0,1,5
152491,7,2,2,42706,7,12,2,1,2
153411,7,4,2,145,6,9,0,0,0
153824,7,26,6,42710,4,7,0,0,0
154368,7,9,2,921,11,14,2,0,0
154765,7,1,1,415,5,11,1,0,0
155209,7,9,2,449,6,14,2,0,0
156045,7,1,1,42722,6,19,0,1,11
156420,7,16,4,1012,3,6,2,0,0
156608,7,12,0,2,6,19,0,0,0
157253,7,17,2,0,6,8,2,0,0
158163,7,22,2,1677,3,8,0,1,65
160811,7,9,4,969,6,17,0,0,0
165490,7,9,3,0,4,15,1,0,0
165611,7,22,4,4838,6,13,2,1,10
166122,7,15,3,51,6,11,0,0,0
166463,7,17,3,0,4,23,0,0,0
168956,7,18,3,42772,10,22,2,0,0
172423,7,12,2,312,5,27,0,0,0
174343,7,1,3,6572,3,13,2,0,0
177374,7,38,2,42802,3,34,2,1,12
178198,7,4,2,5,3,4,2,0,0
180840,7,10,3,0,4,9,0,0,0
181131,7,13,4,59,3,6,2,0,0
183672,7,1,1,42824,10,19,0,0,0
185110,7,19,5,42829,6,12,2,1,2
185791,7,17,4,51,8,12,1,0,0
187031,7,17,3,1291,4,9,2,0,0
187788,7,9,0,0,4,10,0,1,13
190344,7,9,2,51,2,6,0,0,0
191758,7,0,2,43,6,23,1,1,454
191919,7,7,4,21,9,21,0,0,0
192104,7,18,0,1422,0,,2,0,0
194078,7,1,0,1577,0,,0,1,8
194754,7,29,2,0,3,7,2,0,0
194762,7,14,1,42858,6,10,2,1,10
195218,7,2,2,42860,3,16,0,0,0
195390,7,33,3,0,2,3,2,1,6
196272,7,17,3,0,5,11,2,0,0
197167,7,14,2,71,6,28,0,1,11
199599,7,17,3,0,7,10,0,0,0
200031,7,15,3,0,5,14,0,1,20
200197,7,41,1,42872,8,13,0,0,0
203251,7,1,1,5,10,41,0,1,20
203351,7,18,0,2,3,9,0,1,15
203757,7,0,0,133,8,18,2,0,0
204081,7,41,4,42889,7,10,0,0,0
204424,7,2,1,42890,3,13,2,1,3
204974,7,35,1,58,2,4,2,0,0
205060,7,1,6,88,1,2,2,0,0
205292,7,15,2,213,4,11,0,1,24
205441,7,1,2,372,7,19,0,0,0
205904,7,11,2,0,5,24,0,0,0
206554,7,22,0,0,2,13,2,1,100
207463,7,9,0,2,6,10,0,0,0
208135,7,9,4,0,3,9,1,0,0
210129,7,0,0,2,7,24,0,1,10
210483,7,12,3,816,5,38,2,0,0
210539,7,12,0,2,3,4,2,0,0
212827,7,9,3,0,3,2,2,0,0
212927,7,11,2,97,2,14,0,0,0
213391,7,10,3,199,5,9,2,0,0
215296,7,24,0,2,5,6,0,0,0
216415,7,1,1,16561,3,3,0,1,3
216443,7,16,4,264,2,4,2,0,0
216608,7,41,3,0,3,5,0,0,0
218259,7,28,3,0,1,2,2,1,3
218869,7,12,2,63,2,3,0,0,0
219158,7,2,2,68,4,11,2,0,0
219413,7,10,0,2,4,4,2,0,0
220090,7,2,3,42931,7,10,0,0,0
220528,7,13,2,215,3,5,0,0,0
220651,7,0,3,0,5,7,2,0,0
221103,7,9,4,3,4,14,2,1,60
221379,7,10,2,84,2,6,0,1,1
222315,7,0,1,42939,6,14,0,0,0
224643,7,4,3,0,4,12,2,1,24
225064,7,18,1,0,8,14,0,0,0
225153,7,4,2,1624,9,14,0,1,8
228531,7,2,3,3574,3,2,2,0,0
228916,7,9,3,0,4,11,0,0,0
229557,7,33,4,42963,5,12,0,1,20
229667,7,7,0,2,2,6,2,0,0
229839,7,8,0,2,6,12,2,0,0
230277,7,19,0,2,1,1,2,0,0
232107,7,27,2,76,3,5,0,0,0
232787,7,13,6,760,10,30,2,1,100
233319,7,17,3,0,5,22,1,0,0
236148,7,19,0,2,4,5,0,0,0
239106,7,0,0,2,4,23,2,0,0
239495,7,14,2,21,9,24,0,0,0
239846,7,12,0,1422,3,4,2,0,0
240775,7,39,3,0,0,,2,0,0
241274,7,4,4,10,3,3,2,0,0
241575,7,11,4,43008,0,,2,0,0
241593,7,0,2,1594,9,35,2,1,27
241674,7,11,3,0,3,29,0,0,0
244693,7,4,2,18062,7,16,0,1,7
246257,7,28,4,27724,4,11,0,0,0
246614,7,14,2,43025,6,5,0,0,0
247062,7,0,1,134,7,10,0,0,0
247500,7,8,0,3184,4,9,2,0,0
248121,7,0,2,21,4,10,0,1,65
249168,7,4,1,1486,5,28,0,0,0
250260,7,2,2,505,5,11,0,0,0
250905,7,1,0,2,8,37,2,1,8
252080,7,14,1,21,6,6,0,0,0
252221,7,11,4,68,6,8,2,1,10
252355,7,2,2,21,2,4,0,0,0
253343,7,2,2,5,5,5,2,0,0
253565,7,9,1,21,2,4,0,1,5
254225,7,10,4,1403,9,19,0,0,0
254969,7,17,3,0,3,10,2,0,0
255491,7,9,4,82,5,3,2,0,0
256006,7,1,3,0,3,9,0,0,0
256391,7,10,0,133,4,10,1,0,0
258864,7,4,3,0,4,7,0,0,0
259201,7,4,3,0,5,6,0,0,0
259256,7,39,3,0,4,8,2,0,0
260456,7,22,2,1429,4,5,0,0,0
260673,7,15,3,0,6,7,0,1,8
260913,7,0,0,130,2,7,0,0,0
264406,7,2,3,0,9,8,0,0,0
264666,7,11,3,0,3,5,0,0,0
265020,7,3,5,352,4,8,2,1,2
265281,7,9,0,2,1,4,0,0,0
265343,7,29,0,2,7,10,2,0,0
265914,7,13,2,776,4,15,0,0,0
266397,7,9,4,11,8,6,2,0,0
266781,7,18,3,0,3,7,0,1,15
266870,7,13,1,541,6,8,0,1,35
266983,7,9,1,21,5,14,0,0,0
268450,7,46,1,114,5,7,0,0,0
269921,7,22,3,1012,7,10,2,0,0
270742,7,18,3,43109,3,4,0,0,0
271141,7,16,2,294,4,5,0,0,0
272220,7,22,2,776,3,4,1,0,0
272464,7,15,3,0,5,8,0,0,0
273950,7,17,3,0,5,10,0,0,0
274923,7,0,4,0,5,7,0,0,0
276024,7,9,2,11,6,12,2,0,0
276028,7,24,2,37143,6,9,1,0,0
276172,7,18,3,0,4,11,2,0,0
276345,7,0,3,0,5,8,0,0,0
276583,7,2,2,3764,2,12,2,0,0
278275,7,4,3,10,7,14,0,0,0
278399,7,18,1,272,3,7,0,0,0
278949,7,31,3,0,2,3,0,0,0
278973,7,4,2,43134,3,10,0,0,0
279982,7,1,0,2,2,11,0,1,10
280634,7,17,4,43143,8,22,0,0,0
280889,7,4,2,45,5,12,0,0,0
281391,7,34,2,3,6,9,2,0,0
282276,7,2,0,2,5,5,2,0,0
282738,7,2,2,470,4,5,0,0,0
283247,7,24,3,0,6,13,2,1,5
284805,7,38,0,0,5,14,0,1,7
286137,7,9,2,33,6,8,0,1,10
286280,7,18,2,0,3,4,2,0,0
287450,7,1,3,0,6,12,0,1,3
289364,7,29,0,2,4,9,0,1,20
290011,7,9,5,43172,3,10,2,0,0
290158,7,13,3,0,0,,0,0,0
290315,7,46,4,43175,3,5,0,0,0
290438,7,22,4,743,5,14,0,1,40
291535,7,12,0,2,0,,2,0,0
292002,7,16,2,1449,2,8,0,0,0
292917,7,4,3,0,4,9,0,0,0
293598,7,4,0,2,5,8,2,0,0
295442,7,18,2,1658,6,11,2,0,0
296989,7,18,1,15,5,7,0,0,0
298879,7,11,3,0,3,16,0,0,0
298941,7,0,3,0,7,11,0,0,0
299205,7,0,2,43194,6,10,2,1,15
300214,7,24,4,364,5,5,2,0,0
300539,7,22,0,2,2,14,0,1,15
300870,7,29,0,2,2,34,1,0,0
303026,7,2,3,0,0,,1,0,0
304028,7,0,3,0,0,,2,0,0
304148,7,0,3,43210,3,3,0,0,0
305594,7,2,3,6741,5,26,0,1,65
307730,7,4,0,2,6,27,0,0,0
308940,7,19,0,2,4,8,2,0,0
309250,7,0,1,10227,3,8,0,1,15
310216,7,17,2,63,5,7,0,0,0
310563,7,17,3,0,4,14,0,0,0
310688,7,12,0,2,3,17,2,0,0
311092,7,31,3,0,7,11,2,0,0
311141,7,39,3,0,4,17,2,0,0
311328,7,14,0,2,5,13,0,0,0
311380,7,9,0,2,6,19,0,0,0
312225,7,0,0,2,3,12,0,0,0
313587,7,35,3,0,9,22,0,0,0
314572,7,22,4,198,4,11,2,0,0
314672,7,9,3,0,3,28,1,0,0
314950,7,0,2,1754,3,3,2,0,0
315109,7,12,0,2,2,2,0,0,0
317177,7,2,0,0,5,9,2,0,0
317346,7,2,2,0,1,3,2,0,0
317732,7,10,2,35057,0,,2,0,0
317977,7,2,0,0,4,13,0,0,0
318315,7,9,0,2,3,9,2,0,0
319499,7,18,0,2,2,3,0,0,0
321037,7,16,0,2,1,2,0,0,0
321970,7,20,0,2,6,7,0,0,0
323211,7,1,2,124,3,2,0,0,0
323260,7,4,0,0,3,13,2,0,0
323635,7,22,1,6615,3,7,0,0,0
324136,7,10,4,15,4,9,2,0,0
324690,7,11,3,0,5,10,2,0,0
325678,7,12,2,43277,1,3,0,0,0
325684,7,9,2,0,5,4,0,0,0
325809,7,12,0,2,2,1,0,0,0
326091,7,4,3,0,4,19,0,0,0
326402,7,2,4,10,4,18,0,0,0
326535,7,11,2,1176,5,4,0,0,0
326983,7,2,2,114,3,13,2,0,0
327386,7,51,1,0,7,16,0,0,0
327855,7,12,2,372,3,10,0,0,0
328007,7,4,4,21,3,14,0,0,0
328524,7,2,3,0,4,22,2,0,0
330485,7,2,0,2,9,7,0,0,0
331271,7,7,1,0,3,9,0,0,0
331661,7,0,2,114,10,7,2,0,0
332321,7,17,3,51,9,13,0,0,0
332386,7,22,3,0,2,2,2,0,0
332748,7,31,3,4755,3,17,0,0,0
332994,7,17,2,4012,4,10,0,0,0
335446,7,19,4,1990,5,7,2,0,0
336657,7,2,2,603,3,15,1,0,0
337058,7,17,0,2,4,4,2,0,0
337285,7,9,1,0,7,14,2,0,0
337615,7,12,0,5175,3,5,2,0,0
338749,7,4,0,3832,3,2,2,0,0
339526,7,39,3,71,7,19,1,0,0
339909,7,17,3,2105,4,2,2,0,0
339913,7,17,0,2,4,17,0,0,0
340486,7,16,0,0,3,3,0,0,0
340612,7,19,0,68,5,6,0,0,0
341283,7,22,0,2,3,7,0,0,0
342245,7,34,0,2,1,0,0,0,0
342694,7,2,2,43343,4,2,0,0,0
342756,7,41,0,2,2,5,0,0,0
343290,7,26,3,0,4,8,2,0,0
343353,7,1,1,0,5,19,0,0,0
345927,7,18,3,21,3,6,0,1,25
346173,7,13,0,2,4,6,2,1,10
346621,7,9,3,43356,3,5,2,0,0
347439,7,2,2,1054,3,14,2,0,0
348875,7,17,5,556,3,13,0,1,8
349800,7,0,6,21359,10,12,0,0,0
351291,7,17,3,3796,3,5,2,0,0
351478,7,17,4,5539,2,18,0,1,12
352522,7,1,2,247,4,22,0,0,0
352694,7,2,2,63,7,27,0,0,0
353855,7,0,0,43391,2,6,2,1,15
354320,7,17,4,34034,5,7,2,0,0
354369,7,17,0,2,5,5,0,0,0
355289,7,9,3,0,1,0,0,0,0
355493,7,22,3,0,7,14,0,0,0
355526,7,39,1,11,2,0,2,0,0
357179,7,7,3,16896,6,4,0,0,0
357277,7,1,2,1417,5,6,0,1,5
357722,7,7,0,2,2,3,1,0,0
